1	1	4
2	1	1
3	1	0
4	1	1
5	1	4
6	1	3
7	1	0
8	1	2
9	1	2
10	1	2
11	1	5
12	1	0
13	1	4
14	1	1
15	1	3
16	1	4
17	1	0
18	1	2
19	1	0
20	1	3
21	1	0
22	1	4
23	1	1
24	1	1
25	1	3
26	1	1
27	1	2
28	1	4
29	1	3
30	1	4
31	1	2
32	1	3
33	1	0
34	1	0
35	1	3
36	1	5
37	1	3
38	1	2
39	1	5
40	1	2
41	1	1
42	1	0
43	1	2
44	1	1
45	1	4
46	1	0
47	1	1
48	1	1
49	1	0
50	1	5
51	1	0
52	1	5
53	1	2
54	1	3
55	1	2
56	1	4
57	1	2
58	1	0
59	1	4
60	1	0
61	1	4
62	1	3
63	1	4
64	1	5
65	1	5
66	1	2
67	1	1
68	1	3
69	1	5
70	1	3
71	1	5
72	1	2
73	1	2
74	1	1
75	1	1
76	1	1
77	1	0
78	1	2
79	1	0
80	1	1
81	1	4
82	1	3
83	1	4
84	1	1
85	1	1
86	1	4
87	1	1
88	1	4
89	1	0
90	1	0
91	1	3
92	1	5
93	1	2
94	1	2
95	1	4
96	1	4
97	1	1
98	1	0
99	1	5
100	1	4
101	1	5
102	1	2
103	1	1
104	1	3
105	1	4
106	1	1
107	1	0
108	1	1
109	1	2
110	1	0
111	1	0
112	1	0
113	1	4
114	1	2
115	1	4
116	1	3
117	1	0
118	1	5
119	1	4
120	1	4
121	1	4
122	1	1
123	1	4
124	1	1
125	1	3
126	1	3
127	1	2
128	1	2
129	1	3
130	1	3
131	1	4
132	1	3
133	1	5
134	1	5
135	1	0
136	1	3
137	1	2
138	1	2
139	1	5
140	1	5
141	1	1
142	1	3
143	1	3
144	1	0
145	1	5
146	1	4
147	1	2
148	1	1
149	1	0
150	1	2
151	1	5
152	1	4
153	1	0
154	1	5
155	1	5
156	1	5
157	1	1
158	1	5
159	1	1
160	1	3
161	1	5
162	1	1
163	1	4
164	1	5
165	1	1
166	1	3
167	1	0
168	1	3
169	1	0
170	1	4
